UserID,Gender,AgeGroup,FamilySubscription,MonthsSubscribed,StreamingQuality,CustomerSupportRating,BillingCycle,MonthlyPlanPrice,CancelledSubscription,AvgWatchTimePerWeek,PreferredGenre,AppRating
8473-VUVJN,1,0,0,1,0,3,1,73.65,1,28,4,3.3
6289-CPNLD,1,1,1,33,1,4,2,73.9,1,28,3,2.5
5536-SLHPM,0,1,1,55,0,1,1,77.75,1,9,4,3.2
4419-UJMUS,1,1,1,69,0,5,0,99.35,0,22,0,2.8
7794-JASDG,1,1,0,1,1,2,1,50.75,0,20,2,2.1
7609-YBPXG,1,1,0,54,1,5,0,87.1,0,20,1,1.4
5519-TEEUH,1,1,0,33,2,0,2,20.15,0,17,4,4.6
7856-GANIL,1,0,1,45,0,5,2,98.7,0,22,0,1.0
0804-XBFBV,0,1,0,11,1,1,1,25.2,0,24,3,1.0
2676-OXPPQ,1,1,0,6,1,3,1,55.7,0,21,3,4.3
3703-TTEPD,1,1,0,21,1,3,1,65.35,0,24,1,5.0
2799-TSLAG,0,1,1,65,2,0,0,25.3,0,23,1,3.9
0196-VULGZ,0,0,1,6,0,3,1,84.35,1,23,4,1.1
8837-VVWLQ,0,1,0,8,0,1,1,84.95,1,4,1,1.9
2696-NARTR,1,1,0,11,0,4,1,73.85,1,10,0,4.9
2208-NKVVH,1,1,1,43,2,0,0,24.25,0,23,0,4.2
7614-QVWQL,1,1,1,49,1,2,2,51.8,1,13,0,3.3
1976-CFOCS,0,0,1,1,1,2,1,46.0,1,20,4,1.9
4631-OACRM,1,0,0,15,0,1,1,79.4,1,25,4,1.1
7139-JZFVG,1,1,1,60,1,1,0,60.5,0,15,1,1.1
4987-GQWPO,1,1,0,17,1,3,1,25.1,0,11,4,3.4
3755-JBMNH,1,0,1,16,0,3,1,71.8,1,11,0,1.1
1757-TCATG,1,1,1,35,2,0,2,20.05,0,19,2,5.0
6345-ULYRW,1,0,1,44,0,1,2,88.4,1,9,0,1.7
4776-XSKYQ,0,1,1,12,1,4,2,30.25,0,11,2,3.8
8048-DSDFQ,1,1,0,1,2,0,1,20.2,0,24,1,1.6
5753-QQWPW,0,1,0,28,1,4,2,59.9,0,3,3,3.2
6010-DDPPW,1,1,1,70,2,0,0,25.15,0,4,4,1.3
1809-DMJHQ,0,1,0,5,1,1,1,46.0,1,6,4,4.1
6693-FRIRW,1,1,0,18,0,2,1,101.3,0,16,0,3.3
6586-MYGKD,1,1,1,70,1,5,0,76.95,0,6,0,1.3
3173-NVMPX,0,1,1,9,1,2,1,55.3,0,4,2,4.4
0248-PGHBZ,0,0,0,67,0,4,0,92.45,0,10,4,3.2
0623-GDISB,0,1,0,1,1,1,1,48.45,0,20,1,4.7
2892-GESUL,0,1,1,18,2,0,0,19.35,0,21,0,4.7
6923-EFPNL,1,1,0,4,1,1,1,51.75,1,16,4,4.7
7472-EQOAV,1,0,1,71,0,3,2,86.7,0,22,3,1.3
9574-RKJIF,1,1,1,30,0,1,1,94.4,1,27,2,1.5
2043-WVTQJ,1,1,1,1,1,2,1,55.7,0,12,0,5.0
8034-RYTVV,0,1,0,55,0,1,2,84.25,0,19,0,3.0
3863-QSTYI,1,1,0,59,1,5,1,64.65,0,10,1,2.0
2619-WFQWU,0,1,0,1,0,3,1,70.15,1,30,0,4.1
5044-LRQAQ,0,1,1,7,0,3,1,69.2,0,16,4,2.1
1716-LSAMB,1,1,1,45,1,5,0,54.65,0,23,4,3.9
1333-PBMXB,0,1,1,54,2,0,2,24.75,0,25,4,4.3
6546-OPBBH,1,1,1,51,2,0,2,23.95,0,10,3,4.1
5985-BEHZK,0,0,1,72,0,1,2,105.0,0,7,3,2.1
9127-QRZMH,1,1,1,44,1,5,2,59.85,0,18,0,2.6
5919-VCZYM,1,1,0,2,2,0,1,20.05,0,10,3,2.7
9644-KVCNC,0,1,0,66,0,3,2,92.15,0,12,3,3.0
2137-DQMEV,1,1,1,68,1,3,2,44.8,0,29,1,1.7
8174-LNWMW,0,1,0,31,2,0,0,20.9,0,10,3,2.8
9279-CJEOJ,0,0,0,21,0,2,1,95.4,0,11,2,3.0
7964-VEXDG,1,1,0,21,0,2,1,80.35,0,20,2,3.1
2404-JIBFC,0,1,1,55,1,5,0,85.1,0,5,2,4.3
0778-NELLA,1,1,0,9,1,1,1,34.7,1,19,0,3.1
8029-XYPWT,1,0,1,71,0,5,0,115.05,0,22,4,1.9
4614-NUVZD,0,1,0,1,0,3,1,81.1,1,17,1,3.7
4632-PAOYU,1,1,1,22,2,0,2,19.95,0,23,0,4.2
3803-KMQFW,0,1,1,1,2,0,1,20.55,1,29,4,2.3
6804-GDMOI,0,1,0,61,0,5,0,106.6,1,19,1,3.6
2990-OGYTD,0,1,1,67,1,5,0,86.15,0,10,1,1.6
6646-JPPHA,0,0,0,14,0,3,1,78.85,0,4,1,2.4
9572-MTILT,1,1,1,59,0,5,1,106.75,1,19,2,4.6
7658-UYUQS,1,0,1,21,0,2,1,86.55,0,20,2,4.6
7880-XSOJX,1,1,0,4,1,5,1,42.4,0,7,2,3.3
9611-CTWIH,0,1,0,3,0,3,1,89.45,1,11,1,3.8
4589-IUAJB,1,1,1,70,2,0,0,24.25,0,11,1,4.4
0329-GTIAJ,0,1,0,3,0,5,1,97.9,1,4,2,4.8
8746-BFOAJ,1,0,0,21,2,0,2,20.5,0,4,1,3.0
8457-XIGKN,1,1,0,20,2,0,1,19.6,0,21,2,3.2
6072-NUQCB,1,1,1,22,2,0,2,20.25,0,25,2,2.7
6629-CZTTH,1,1,0,1,1,1,1,55.7,1,29,2,1.3
8838-GPHZP,0,1,0,63,2,0,0,20.6,0,5,4,2.7
8750-QWZAJ,0,1,1,70,2,0,0,19.8,0,19,1,4.2
5364-EVNIB,1,1,0,13,0,2,1,79.8,1,16,0,4.2
6918-UMQCG,0,1,0,5,0,1,1,80.2,0,16,2,4.6
0675-NCDYU,0,1,1,72,0,5,0,116.4,0,16,0,1.2
6339-DKLMK,0,1,0,13,1,3,1,31.65,0,8,4,3.1
1346-PJWTK,1,1,1,61,0,4,1,94.15,0,5,1,1.4
5088-QZLRL,1,1,0,1,2,0,1,20.65,0,3,2,1.8
8023-QHAIO,0,0,1,56,0,4,1,76.85,0,18,2,4.6
4397-FRLTA,0,1,0,4,2,0,1,20.15,0,6,2,3.0
3057-VJJQE,1,1,0,35,1,3,0,55.25,0,3,0,4.0
5087-SUURX,0,1,1,18,1,2,1,39.05,1,19,4,1.3
2302-OUZXB,1,1,1,72,1,1,0,82.15,0,30,1,2.7
8133-ANHHJ,0,0,0,49,0,5,2,103.0,0,20,4,3.7
2270-CHBFN,0,1,1,44,0,4,1,95.1,0,28,2,1.5
0013-EXCHZ,0,0,1,3,0,4,1,83.9,1,10,4,2.3
5982-FPVQN,0,1,1,37,0,2,1,95.15,0,4,0,1.3
9107-UKCKY,1,1,1,61,1,1,2,79.8,0,29,3,3.6
4654-ULTTN,1,1,1,70,1,5,0,74.8,0,20,3,4.9
5550-VFRLC,0,0,0,1,0,3,1,69.85,1,29,1,4.3
5546-BYZSM,0,1,0,41,2,0,1,20.45,0,29,1,4.9
1492-KGETH,1,1,1,70,1,5,2,78.35,0,18,4,4.4
4929-BSTRX,0,1,0,1,1,1,1,53.55,1,28,1,4.4
4163-HFTUK,1,1,0,51,2,0,2,19.1,0,12,0,3.3
8215-NGSPE,0,1,1,42,2,0,0,20.0,0,10,2,3.1
2225-ZRGSG,0,1,1,70,0,5,0,93.9,1,14,2,2.6
8859-YSTWS,1,1,0,48,2,0,2,19.95,0,24,4,4.3
5271-YNWVR,1,1,1,68,0,4,0,113.15,1,18,2,1.7
7601-DHFWZ,0,1,0,48,2,0,0,24.0,0,14,4,1.2
2657-ALMWY,0,0,1,26,0,1,1,84.95,1,13,1,4.8
6330-JKLPC,1,1,1,11,0,3,1,80.5,1,22,1,1.0
4667-OHGKG,1,1,0,1,2,0,1,19.3,1,21,0,4.9
1998-VHJHK,0,1,0,27,2,0,2,19.15,0,3,2,3.9
1707-HABPF,0,0,0,46,0,2,2,91.3,0,29,0,2.3
1660-HSOOQ,1,1,0,1,1,1,1,49.65,1,5,3,3.8
7253-UVNDW,0,1,0,46,1,5,0,54.35,1,14,0,4.3
0487-VVUVK,1,1,1,25,2,0,1,19.15,0,11,4,2.0
7228-OMTPN,1,1,0,4,0,1,1,88.45,1,23,4,4.1
5063-IUOKK,1,1,0,13,2,0,0,19.75,0,24,0,4.2
4508-OEBEY,1,1,1,31,1,5,2,75.5,0,7,1,2.0
0027-KWYKW,0,1,1,23,0,3,1,83.75,0,3,3,1.2
2308-STERM,0,1,0,2,2,0,1,19.4,0,12,0,1.8
5982-XMDEX,0,1,0,65,2,0,0,26.5,0,19,1,1.8
6284-AHOOQ,1,0,0,22,0,5,1,90.5,1,6,0,1.3
6051-PTVNS,0,1,1,55,2,0,2,19.15,0,17,2,3.9
2344-JMOGN,1,1,1,9,0,5,1,94.85,1,21,4,2.5
3799-ISUZQ,1,1,1,7,0,3,1,69.95,1,29,2,4.5
2877-VDUER,0,1,1,35,1,4,2,40.9,0,10,2,2.0
9152-AMKAK,1,1,0,6,1,4,0,80.25,0,30,3,2.8
1794-HBQTJ,0,1,0,1,1,3,1,48.6,1,30,1,3.6
9432-VOFYX,1,1,0,17,0,2,1,70.8,0,25,4,4.5
8049-WJCLQ,1,1,1,10,1,3,1,60.2,0,17,2,3.1
6586-PSJOX,1,1,0,15,1,4,2,55.2,0,29,4,2.5
2460-FPSYH,0,0,0,40,1,2,1,55.8,1,9,1,4.5
9705-ZJBCG,0,1,1,13,1,4,2,54.15,0,17,0,2.2
4818-DRBQT,1,1,1,29,0,3,1,80.15,1,10,2,1.3
1320-HTRDR,0,1,0,3,0,2,1,75.5,1,28,1,2.8
6847-KJLTS,0,0,1,58,0,5,1,100.4,0,25,4,4.1
9670-BPNXF,0,1,0,45,1,4,2,62.55,0,12,1,1.1
3913-FCUUW,0,1,1,72,1,5,0,70.45,0,20,0,3.3
3301-VKTGC,1,1,1,68,0,3,2,85.5,0,6,1,3.4
1493-AMTIE,1,1,0,1,2,0,1,20.2,1,17,4,4.7
9555-SAHUZ,0,1,1,38,1,2,1,54.5,0,13,2,2.1
0816-TSPHQ,1,1,0,2,2,0,1,20.75,0,24,2,2.1
9932-WBWIK,1,1,0,11,2,0,1,20.35,0,5,3,2.8
4619-EVPHY,0,0,1,20,0,3,2,91.0,0,17,4,2.4
5286-YHCVC,1,1,1,72,0,3,0,104.8,0,5,3,3.9
6424-ELEYH,0,1,1,3,0,3,1,74.75,1,17,3,3.6
4391-RESHN,1,1,0,23,0,4,1,104.05,1,8,0,4.0
9115-YQHGA,1,1,0,40,1,4,1,51.1,0,3,4,4.3
4462-CYWMH,1,0,1,62,0,1,1,89.8,0,16,2,4.7
8963-MQVYN,0,1,0,22,2,0,1,20.55,0,18,4,2.7
2458-EOMRE,0,1,0,11,1,1,1,64.05,0,3,0,4.9
9334-GWGOW,1,0,1,7,0,3,1,74.85,0,23,4,1.9
6821-BUXUX,0,1,0,13,0,2,1,96.65,1,19,4,3.9
5028-HTLJB,1,0,0,1,2,0,1,20.05,1,28,3,3.1
9801-GDWGV,0,1,0,39,0,2,1,103.45,1,10,4,4.3
6542-LWGXJ,1,1,1,3,1,3,1,25.0,0,20,3,2.9
5567-GZKQY,1,1,0,58,2,0,0,20.3,0,18,3,4.1
1222-LRYKO,1,1,0,6,2,0,1,26.35,0,8,1,4.7
2320-JRSDE,0,1,1,1,2,0,1,19.9,1,12,0,3.9
2087-QAREY,0,1,1,22,1,1,1,54.7,0,12,3,4.1
0601-WZHJF,1,1,1,14,1,3,1,46.35,1,7,4,1.3
4423-JWZJN,1,1,1,64,0,2,2,90.25,0,28,3,1.8
5143-WMWOG,1,1,0,1,2,0,1,19.95,1,30,3,4.9
6490-FGZAT,1,1,0,6,2,0,1,20.65,0,14,3,3.8
5393-RXQSZ,1,1,0,1,0,1,1,79.6,1,22,2,3.2
7452-FOLON,1,1,0,39,2,0,2,25.45,0,19,2,2.5
2320-TZRRH,0,1,0,20,2,0,2,19.5,0,16,2,1.2
0231-LXVAP,1,1,0,1,0,4,1,75.9,1,16,2,2.5
9444-JTXHZ,1,1,1,1,0,1,1,76.2,1,5,1,3.0
4942-VZZOM,1,1,1,64,1,2,2,66.15,0,14,3,1.8
5510-BOIUJ,1,1,0,1,2,0,1,19.25,1,22,1,1.7
7502-BNYGS,0,1,1,46,1,1,1,69.1,0,20,4,3.0
4291-HYEBC,0,0,1,28,1,2,2,39.1,0,14,0,3.3
6147-CBCRA,0,1,1,33,2,0,1,20.05,0,4,1,2.0
6047-SUHPR,1,1,1,39,1,2,2,59.8,0,4,2,3.3
4471-KXAUH,0,1,1,42,0,4,1,84.3,1,29,2,4.6
9752-ZNQUT,0,1,0,1,1,3,1,48.6,0,19,4,2.9
7638-QVMVY,0,1,0,7,0,3,1,79.0,1,12,3,4.4
1576-PFZIW,1,0,1,70,0,2,0,105.35,0,20,0,4.7
5666-MBJPT,1,1,0,65,2,0,0,25.1,0,24,1,1.4
7312-XSBAT,1,1,0,1,1,3,1,49.75,0,21,3,1.4
3096-GKWEB,1,1,1,18,0,2,1,94.75,0,28,3,2.9
2371-JQHZZ,1,1,1,24,0,1,1,93.0,0,23,1,3.4
0674-GCDXG,1,1,0,63,1,4,0,71.9,0,3,1,2.7
1121-QSIVB,0,1,0,44,1,2,2,77.55,0,26,1,2.3
4396-KLSEH,1,1,0,4,2,0,1,19.85,0,6,1,3.6
3244-DCJWY,0,1,0,1,0,2,1,70.25,1,27,2,1.0
2824-MYYBN,0,1,1,37,0,2,1,95.25,0,6,3,4.9
0875-CABNR,0,0,0,10,0,2,1,84.6,1,4,3,1.9
6345-HOVES,1,1,0,34,1,1,1,25.05,0,21,2,4.7
8318-LCNBW,1,1,1,35,1,2,2,53.15,0,23,3,1.4
6469-QJKZW,0,1,1,4,2,0,1,20.15,0,14,1,2.0
0147-ESWWR,0,0,1,39,0,5,1,101.25,0,12,0,1.9
1217-VASWC,1,0,1,43,0,1,2,100.55,0,15,3,5.0
7812-FZHPE,0,1,1,17,2,0,1,24.1,1,24,0,1.0
6370-ZVHDV,0,1,1,61,2,0,0,25.3,0,25,0,3.6
5915-DGNVC,0,1,1,49,1,1,2,71.8,0,22,2,4.5
6260-XLACS,1,1,0,4,2,0,2,19.7,0,25,4,3.7
3566-CAAYU,0,1,1,64,1,5,0,49.85,0,17,3,2.5
4983-CCWMC,1,1,0,3,0,2,1,69.6,0,28,2,4.8
9103-CXVOK,1,1,1,1,2,0,1,19.75,0,5,2,4.6
2896-TBNBE,1,1,1,40,0,3,2,80.8,0,25,0,2.7
4797-AXPXK,0,1,0,1,1,4,1,60.0,1,22,3,3.3
5229-PRWKT,1,1,0,8,0,1,1,86.55,1,15,2,4.9
6982-UQZLY,0,0,1,1,2,0,1,20.85,1,10,1,4.9
2522-WLNSF,0,0,1,34,1,5,2,64.2,0,27,2,2.8
3841-CONLJ,0,1,1,1,1,2,1,35.0,0,9,1,4.4
5057-LCOUI,0,1,0,39,1,1,1,50.75,1,26,4,2.2
0193-ESZXP,0,0,1,58,0,4,2,105.5,1,10,1,2.5
4475-NVTLU,1,1,1,45,2,0,0,19.2,0,20,1,1.7
4369-HTUIF,1,0,0,6,0,3,1,85.15,1,11,0,1.8
9386-LDCZR,1,1,0,43,0,4,2,90.65,0,8,2,3.6
9585-KKMFD,1,1,1,41,2,0,0,20.0,0,29,4,3.0
5399-ZIMKF,1,1,0,5,0,2,1,74.65,0,6,2,1.9
0336-KXKFK,1,1,0,72,1,5,0,61.2,0,17,1,2.6
5619-XZZKR,1,1,0,4,2,0,2,19.95,0,7,1,2.5
3948-FVVRP,1,1,1,9,1,5,1,54.8,0,28,2,4.9
5327-XOKKY,1,0,1,72,1,1,0,73.45,0,7,4,4.4
0983-TATYJ,0,1,1,33,1,5,2,51.45,0,9,4,2.6
1813-JYWTO,0,1,1,72,0,2,0,80.45,0,11,0,4.7
0156-FVPTA,1,1,1,22,1,5,1,54.2,1,9,1,2.4
1984-FCOWB,0,1,1,70,0,4,2,109.5,1,11,1,3.7
0654-HMSHN,1,1,1,21,0,3,1,104.4,1,22,0,4.9
6719-OXYBR,1,1,0,15,0,3,1,85.3,0,12,2,2.6
3312-ZWLGF,1,0,1,29,0,5,1,79.3,0,28,1,3.7
6476-YHMGA,0,1,1,15,1,4,1,76.5,0,6,2,2.2
5287-QWLKY,1,0,1,71,0,2,1,105.1,1,8,4,2.1
0795-XCCTE,1,0,0,72,2,0,0,25.4,0,26,3,3.3
0168-XZKBB,0,1,1,19,0,1,1,86.85,0,16,0,4.9
3785-NRHYR,1,1,0,1,2,0,1,19.65,0,11,1,2.8
5196-SGOAK,0,1,0,1,0,1,1,75.7,1,3,0,4.8
4537-DKTAL,0,1,0,2,1,1,1,45.55,0,19,4,4.7
7072-MBHEV,0,0,1,11,0,1,1,78.1,0,15,4,2.0
5602-BVFMK,0,1,0,12,2,0,2,19.3,0,26,4,2.6
6297-NOOPG,0,1,1,70,0,5,0,110.5,0,29,4,3.6
1891-UAWWU,0,0,1,20,0,3,1,90.8,1,9,3,3.1
8204-TIFGJ,0,1,0,23,2,0,1,20.3,0,11,2,1.4
8050-DVOJX,1,0,0,49,1,4,0,81.35,0,13,2,5.0
6108-OQZDQ,0,1,1,4,0,1,1,97.95,1,5,3,4.0
0363-QJVFX,1,1,0,32,0,4,1,108.15,1,28,2,2.8
8903-XEBGX,1,1,0,2,1,1,1,55.3,0,14,4,3.5
8169-SAEJD,1,0,1,69,1,2,0,56.55,0,23,2,1.4
9840-DVNDC,1,1,0,6,0,2,1,80.5,1,5,0,3.0
1089-XZWHH,0,1,1,24,2,0,0,19.7,0,17,2,4.7
2325-WINES,0,1,0,32,0,1,2,104.05,0,23,0,4.6
6064-ZATLR,0,1,0,27,1,3,0,52.85,0,12,1,2.3
3096-JRDSO,0,0,1,27,0,4,1,104.3,1,3,0,3.1
7824-PANSQ,1,1,0,58,0,4,1,80.65,0,16,0,3.8
8042-JVNFH,1,1,0,1,0,1,1,71.35,1,29,4,2.4
9648-BCHKM,0,1,1,18,2,0,0,24.65,0,22,4,1.3
2888-ADFAO,0,1,1,47,2,0,0,21.3,0,8,4,3.0
8707-HOEDG,0,1,1,70,0,5,0,110.2,0,4,0,3.4
3374-LXDEV,0,1,0,13,0,4,1,89.4,1,25,3,1.0
4072-IPYLT,0,1,1,36,1,1,1,51.05,0,10,4,1.4
7167-PCEYD,1,1,0,67,2,0,0,19.8,0,3,4,1.8
4936-YPJNK,0,1,0,10,2,0,1,19.9,0,6,0,2.4
1580-BMCMR,1,0,0,19,0,2,1,87.3,0,29,1,3.2
4817-KEQSP,0,1,1,71,2,0,0,19.85,0,6,1,2.2
6408-WHTEF,1,1,1,72,1,5,0,89.4,0,7,2,2.1
9251-AWQGT,0,1,1,48,2,0,0,20.0,0,30,1,4.5
8749-CLJXC,1,1,0,1,2,0,1,20.05,0,30,4,1.6
7989-VCQOH,1,1,1,18,1,4,1,83.25,0,22,3,3.0
5049-GLYVG,1,1,0,1,2,0,1,20.6,1,11,2,4.8
4199-QHJNM,1,0,1,67,0,4,0,102.9,0,25,3,3.5
8882-TLVRW,1,1,1,69,1,4,0,39.1,0,15,3,3.9
5883-GTGVD,1,1,0,19,0,1,1,99.95,1,20,4,2.7
5135-GRQJV,1,0,1,72,0,4,0,114.5,0,19,0,1.1
2384-OVPSA,0,0,0,38,2,0,0,20.2,0,27,0,3.6
1371-WEPDS,1,0,1,40,1,3,2,55.8,0,3,0,3.5
3580-GICBM,0,1,1,61,2,0,0,24.2,0,24,1,1.4
4817-QRJSX,0,1,0,10,0,3,1,81.0,1,17,0,2.8
9730-DRTMJ,1,1,1,32,1,5,2,72.8,0,4,4,4.7
4686-UXDML,0,1,0,21,0,3,1,99.85,0,18,1,1.8
3349-ANQNH,0,0,0,59,0,1,2,99.5,0,22,0,2.8
2398-YPMUR,0,0,1,13,0,3,1,70.15,1,24,3,2.8
0932-YIXYU,0,1,0,47,2,0,0,20.25,0,7,4,4.2
7480-SPLEF,1,1,1,69,2,0,0,26.0,0,29,4,4.3
7636-XUHWW,1,1,0,2,2,0,1,19.9,0,24,2,4.0
1431-CYWMH,0,1,1,22,2,0,1,19.05,0,21,4,2.5
5937-EORGB,1,0,1,15,0,2,1,96.5,0,7,3,1.3
6349-JDHQP,0,1,0,53,2,0,0,19.85,0,4,4,2.4
5539-HIVAK,0,0,1,28,2,0,1,25.7,0,9,2,3.7
5847-MXBEO,1,1,0,22,2,0,2,20.3,0,5,4,3.8
9985-MWVIX,0,1,0,1,0,1,1,70.15,1,19,4,4.9
4583-PARNH,1,0,1,16,0,4,1,91.55,0,26,2,2.8
1116-FRYVH,0,1,1,48,1,5,0,39.4,0,26,4,3.5
1421-HCERK,1,0,1,30,0,4,1,105.7,0,5,1,3.2
9633-XQABV,0,1,0,3,0,2,1,70.25,0,15,4,1.6
0716-BQNDX,1,0,0,57,0,5,0,93.75,0,9,0,2.8
1265-XTECC,0,0,1,68,0,3,2,96.55,1,27,0,3.2
1183-CANVH,0,1,1,23,1,4,2,60.0,0,26,1,4.8
1972-XMUWV,0,1,1,65,1,4,0,59.8,0,5,4,2.5
8679-LZBMD,1,1,1,44,0,3,2,90.65,0,17,3,4.9
3407-JMJQQ,0,1,1,71,0,2,0,109.0,0,20,4,3.2
6252-DFGTK,0,1,1,37,1,4,2,68.1,0,12,0,2.0
1539-LNKHM,0,1,0,12,2,0,1,20.4,0,25,2,1.8
8645-KOMJQ,1,1,1,69,1,4,0,81.95,0,9,1,1.6
0289-IVARM,0,1,0,35,1,2,1,60.55,0,11,2,2.8
9761-XUJWD,1,1,0,5,1,4,1,65.6,0,7,3,1.1
4057-FKCZK,1,1,1,58,0,3,0,82.5,0,22,4,2.8
4291-TPNFG,1,1,1,72,1,5,0,82.3,0,10,3,5.0
6087-YPWHO,1,1,1,72,1,4,0,68.15,0,16,2,3.7
3090-QFUVD,0,1,0,1,2,0,1,20.3,0,6,4,4.0
2237-ZFSMY,0,1,0,39,0,4,2,95.55,1,22,3,1.5
1722-LDZJS,1,1,1,53,2,0,2,20.2,0,30,0,2.9
1818-ESQMW,0,1,0,27,0,5,1,89.2,0,16,0,2.1
4871-JTKJF,0,0,0,1,0,1,1,69.65,1,14,1,4.6
1415-YFWLT,0,0,0,1,0,2,1,89.3,1,4,0,1.7
7401-RUBNK,0,1,1,18,0,1,1,74.8,0,15,0,2.8
0506-YLVKJ,1,1,1,46,2,0,0,20.2,0,3,2,3.4
8661-BOYNW,0,1,1,72,1,5,0,84.4,0,22,0,3.1
6711-VTNRE,0,1,0,36,0,5,1,87.55,1,9,0,4.3
4815-GBTCD,0,1,1,4,1,1,1,25.15,0,30,2,1.9
2805-AUFQN,0,1,0,25,2,0,0,19.8,0,27,0,2.5
0980-PVMRC,0,1,1,40,1,2,1,50.85,0,11,0,4.2
7233-DRTRF,1,1,1,63,0,3,1,102.4,0,30,1,3.1
3500-RMZLT,0,0,0,15,0,4,1,96.3,1,28,0,2.6
3873-NFTGI,1,1,0,14,1,3,1,55.5,0,19,0,1.1
1162-ECVII,1,0,1,72,0,5,0,109.75,0,23,1,4.0
7048-GXDAY,1,1,0,39,0,3,1,106.4,0,25,2,4.9
8571-ZCMCX,0,1,1,47,1,1,0,60.0,0,15,0,3.5
1169-WCVAK,1,1,1,19,0,4,1,88.8,0,25,3,4.4
4548-SDBKE,0,1,0,5,0,1,1,85.2,1,12,2,3.1
8066-POXGX,0,1,0,13,1,2,1,35.1,1,18,2,1.9
7129-CAKJW,0,1,0,17,0,1,1,80.05,0,8,0,1.1
8695-ARGXZ,1,0,1,34,0,1,1,75.55,0,18,1,3.6
3570-YUEKJ,0,1,0,42,1,1,1,49.55,0,13,2,3.0
4143-OOBWZ,1,1,1,5,0,1,1,81.3,1,28,1,4.1
1555-HAPSU,0,1,1,71,2,0,0,23.9,0,22,3,3.8
1697-NVVGY,1,0,1,19,1,1,1,66.4,0,5,1,5.0
7854-EKTJL,0,1,0,2,2,0,1,19.6,1,30,4,3.0
8464-EETCQ,1,1,0,57,2,0,0,18.8,0,11,1,2.7
2419-FSORS,1,1,1,72,0,5,0,108.4,0,17,2,2.1
8132-YPVBX,0,1,0,6,0,3,1,85.95,0,30,1,2.9
9102-IAYHT,0,1,1,17,0,2,1,85.45,1,15,1,4.5
6754-LZUKA,1,1,1,61,1,2,0,80.9,0,12,4,1.2
3422-LYEPQ,1,1,1,1,0,1,1,71.0,1,22,4,4.9
8099-MZPUJ,1,1,1,48,0,5,0,111.8,0,26,0,5.0
0787-LHDYT,1,1,0,16,2,0,1,20.6,0,15,2,3.4
2642-DTVCO,1,0,0,9,0,3,1,85.05,1,19,0,2.3
0374-IOEGQ,0,1,0,3,1,3,1,44.6,0,9,4,1.9
4361-JEIVL,1,1,0,1,1,2,1,44.4,1,30,1,2.1
3197-NNYNB,1,1,0,65,0,1,0,105.1,0,8,4,1.2
3396-DKDEL,0,1,1,70,0,5,0,115.15,0,15,3,2.9
1752-OZXFY,1,1,1,60,1,3,2,59.8,0,30,1,1.2
9066-QRSDU,0,1,1,69,2,0,2,26.3,0,19,0,3.9
9112-WSNPU,0,0,0,35,0,3,1,70.55,0,17,1,2.5
9867-NNXLC,0,1,0,22,2,0,1,20.05,0,6,3,1.8
5321-NTRKC,1,1,1,66,1,2,0,79.85,0,30,4,3.2
1363-TXLSL,1,0,1,1,0,2,1,70.3,1,17,2,4.9
9507-EXLTT,0,1,1,1,0,2,1,79.35,1,16,2,3.8
3161-GETRM,1,1,1,34,0,1,1,90.05,0,23,2,3.0
0402-OAMEN,0,1,1,72,2,0,0,24.45,0,13,4,4.1
6933-VLYFX,1,1,1,31,1,4,2,59.95,0,26,2,3.9
6754-WKSHP,1,1,0,30,2,0,2,25.35,0,6,3,4.6
9846-GKXAS,0,1,0,9,0,2,1,90.8,1,5,4,1.8
6017-PPLPX,1,1,1,20,0,3,1,70.45,1,4,2,4.4
4976-LNFVV,1,0,1,19,1,3,1,34.3,0,22,0,2.2
5055-MGMGF,0,1,1,65,0,1,1,105.05,0,29,4,4.8
4641-FROLU,0,1,1,30,2,0,0,19.3,0,12,4,2.1
2862-JVEOY,1,1,0,6,2,0,2,19.15,0,15,1,4.7
2969-QWUBZ,0,1,0,2,1,1,1,51.4,0,22,2,4.9
9822-BIIGN,1,1,1,53,1,5,1,71.85,0,28,0,1.6
2077-MPJQO,1,0,1,7,0,3,1,75.4,0,23,3,4.9
1534-OULXE,0,1,1,61,1,3,2,49.7,0,25,4,1.3
7136-RVDTZ,1,0,0,70,1,1,2,45.25,1,27,3,1.9
2971-SGAFL,0,1,0,13,1,2,1,78.75,0,20,3,2.8
1480-IVEVR,1,0,1,35,0,2,2,81.6,0,23,3,5.0
2905-KFQUV,0,1,1,2,0,3,1,70.4,0,18,1,3.0
4581-SSPWD,0,1,0,3,0,2,1,75.8,1,13,3,3.2
3370-HXOPH,0,1,0,3,0,1,1,76.1,0,12,2,3.8
9391-YZEJW,0,1,0,62,0,3,2,94.0,0,11,2,4.9
9958-MEKUC,1,1,1,72,0,5,0,103.95,0,14,0,4.1
0281-CNTZX,1,1,1,63,2,0,0,19.95,0,21,0,1.9
6927-WTFIV,1,0,0,20,0,3,1,71.3,1,3,3,2.2
4118-CEVPF,0,0,0,35,0,4,2,110.8,0,20,3,1.4
3398-ZOUAA,1,0,1,21,0,2,1,69.1,1,16,1,3.6
9114-VEPUF,1,1,1,62,0,3,2,96.1,0,24,3,1.7
7876-BEUTG,0,1,0,15,1,1,1,48.8,0,23,3,2.0
2338-BQEZT,0,1,0,55,1,1,1,50.55,0,3,3,4.6
